#
# MD1: a minimal molecular dynamics program
#    modified version (10/08/2010)
#
# Direct sampling of S(k)
#  Input sample: ../Task2/Step1_Startup/sampleT94.4.dat
#          (positions, velocities, accelerations read from file)
# Output sample: ../Task2/Step1_Startup/sample22.dat
# Number of steps:    9000, time step: 0.0046, total time:     41.4000
# Number of atoms:   864
# Box size:   10.228800   10.228800   10.228800, Volume:       1070.222
# Density:    0.807309 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
   2354      0.767944      1.151916     -4.959425     -3.807509      0.473365
   2355      0.768193      1.152289     -4.959784     -3.807494      0.472198
   2356      0.768031      1.152046     -4.959524     -3.807478      0.474153
   2357      0.767604      1.151406     -4.958866     -3.807461      0.477459
   2358      0.767056      1.150585     -4.958030     -3.807445      0.481539
   2359      0.766525      1.149788     -4.957218     -3.807430      0.485823
   2360      0.766123      1.149185     -4.956604     -3.807419      0.489741
   2361      0.765929      1.148893     -4.956309     -3.807415      0.493769
   2362      0.765963      1.148944     -4.956363     -3.807418      0.497081
   2363      0.766178      1.149268     -4.956692     -3.807425      0.499285
   2364      0.766489      1.149734     -4.957164     -3.807429      0.501452
   2365      0.766835      1.150253     -4.957675     -3.807421      0.502865
   2366      0.767249      1.150873     -4.958278     -3.807405      0.503560
   2367      0.767866      1.151799     -4.959180     -3.807381      0.503693
   2368      0.768848      1.153272     -4.960642     -3.807370      0.502062
   2369      0.770233      1.155349     -4.962733     -3.807384      0.498559
   2370      0.771821      1.157731     -4.965153     -3.807422      0.495062
   2371      0.773198      1.159797     -4.967268     -3.807471      0.491306
   2372      0.773884      1.160827     -4.968335     -3.807508      0.491445
   2373      0.773492      1.160238     -4.967766     -3.807527      0.496626
   2374      0.771829      1.157744     -4.965269     -3.807525      0.508496
   2375      0.768918      1.153378     -4.960884     -3.807506      0.526759
   2376      0.764962      1.147443     -4.954922     -3.807479      0.549981
   2377      0.760282      1.140422     -4.947870     -3.807448      0.576059
   2378      0.755260      1.132891     -4.940303     -3.807412      0.603556
   2379      0.750343      1.125514     -4.932886     -3.807372      0.630304
   2380      0.746033      1.119049     -4.926375     -3.807326      0.652763
   2381      0.742831      1.114247     -4.921536     -3.807289      0.670338
   2382      0.741122      1.111684     -4.918960     -3.807276      0.680002
   2383      0.741049      1.111574     -4.918867     -3.807293      0.680629
   2384      0.742455      1.113683     -4.921017     -3.807335      0.673141
   2385      0.744942      1.117413     -4.924800     -3.807387      0.660460
   2386      0.748010      1.122015     -4.929446     -3.807431      0.645204
   2387      0.751204      1.126806     -4.934261     -3.807456      0.628379
   2388      0.754263      1.131394     -4.938848     -3.807454      0.612394
   2389      0.757179      1.135768     -4.943198     -3.807430      0.596930
   2390      0.760141      1.140211     -4.947616     -3.807405      0.581472
   2391      0.763360      1.145041     -4.952439     -3.807399      0.565235
   2392      0.766870      1.150305     -4.957728     -3.807423      0.547359
   2393      0.770456      1.155684     -4.963143     -3.807459      0.529350
   2394      0.773770      1.160655     -4.968141     -3.807486      0.513626
   2395      0.776526      1.164788     -4.972284     -3.807496      0.500902
   2396      0.778601      1.167902     -4.975394     -3.807492      0.491850
   2397      0.779976      1.169964     -4.977458     -3.807494      0.487402
   2398      0.780608      1.170911     -4.978415     -3.807504      0.486250
   2399      0.780386      1.170579     -4.978091     -3.807511      0.490091
   2400      0.779244      1.168866     -4.976366     -3.807500      0.498957
   2401      0.777286      1.165930     -4.973401     -3.807471      0.511995
   2402      0.774811      1.162216     -4.969646     -3.807430      0.527731
   2403      0.772211      1.158316     -4.965711     -3.807395      0.544818
   2404      0.769843      1.154765     -4.962138     -3.807373      0.560412
   2405      0.767935      1.151903     -4.959270     -3.807366      0.574481
   2406      0.766564      1.149847     -4.957215     -3.807369      0.585135
   2407      0.765695      1.148542     -4.955923     -3.807381      0.593038
   2408      0.765208      1.147812     -4.955214     -3.807402      0.599325
   2409      0.764935      1.147402     -4.954825     -3.807423      0.603401
   2410      0.764700      1.147050     -4.954487     -3.807437      0.607388
   2411      0.764370      1.146555     -4.953999     -3.807444      0.611266
   2412      0.763902      1.145853     -4.953293     -3.807440      0.615782
   2413      0.763360      1.145040     -4.952466     -3.807426      0.619806
   2414      0.762892      1.144338     -4.951748     -3.807410      0.623322
   2415      0.762675      1.144013     -4.951410     -3.807397      0.625224
   2416      0.762849      1.144273     -4.951664     -3.807390      0.624781
   2417      0.763476      1.145214     -4.952606     -3.807392      0.622276
   2418      0.764544      1.146816     -4.954213     -3.807396      0.617568
   2419      0.765989      1.148984     -4.956387     -3.807403      0.610840
   2420      0.767717      1.151575     -4.958988     -3.807413      0.602845
   2421      0.769598      1.154397     -4.961825     -3.807428      0.593990
   2422      0.771464      1.157196     -4.964643     -3.807448      0.586347
   2423      0.773100      1.159651     -4.967121     -3.807470      0.579548
   2424      0.774273      1.161409     -4.968904     -3.807495      0.575916
   2425      0.774758      1.162138     -4.969653     -3.807515      0.576158
   2426      0.774360      1.161540     -4.969073     -3.807533      0.580623
   2427      0.772916      1.159374     -4.966921     -3.807547      0.591218
   2428      0.770311      1.155467     -4.963021     -3.807554      0.608150
   2429      0.766511      1.149767     -4.957319     -3.807552      0.630641
   2430      0.761593      1.142390     -4.949927     -3.807538      0.659543
   2431      0.755756      1.133634     -4.941148     -3.807513      0.692489
   2432      0.749302      1.123953     -4.931437     -3.807483      0.728457
   2433      0.742609      1.113913     -4.921359     -3.807445      0.765264
   2434      0.736128      1.104192     -4.911590     -3.807398      0.800476
   2435      0.730369      1.095553     -4.902904     -3.807351      0.832119
   2436      0.725836      1.088754     -4.896067     -3.807313      0.856150
   2437      0.722926      1.084389     -4.891686     -3.807297      0.871805
   2438      0.721817      1.082726     -4.890030     -3.807305      0.877731
   2439      0.722422      1.083633     -4.890967     -3.807334      0.874465
   2440      0.724439      1.086658     -4.894029     -3.807371      0.863184
   2441      0.727453      1.091180     -4.898588     -3.807409      0.846800
   2442      0.731041      1.096561     -4.903999     -3.807438      0.826461
   2443      0.734843      1.102265     -4.909725     -3.807460      0.804698
   2444      0.738604      1.107906     -4.915374     -3.807469      0.782866
   2445      0.742169      1.113254     -4.920724     -3.807470      0.761864
   2446      0.745479      1.118218     -4.925684     -3.807466      0.742454
   2447      0.748524      1.122786     -4.930249     -3.807463      0.724440
   2448      0.751298      1.126948     -4.934412     -3.807464      0.708438
   2449      0.753754      1.130631     -4.938101     -3.807470      0.693967
   2450      0.755799      1.133698     -4.941176     -3.807478      0.681943
   2451      0.757322      1.135983     -4.943468     -3.807485      0.672982
   2452      0.758249      1.137374     -4.944856     -3.807482      0.667237
   2453      0.758595      1.137893     -4.945360     -3.807467      0.665412
   2454      0.758486      1.137728     -4.945174     -3.807446      0.666144
   2455      0.758110      1.137164     -4.944590     -3.807425      0.669045
   2456      0.757657      1.136485     -4.943897     -3.807412      0.672354
   2457      0.757239      1.135859     -4.943271     -3.807412      0.675214
   2458      0.756845      1.135267     -4.942692     -3.807426      0.678565
   2459      0.756338      1.134507     -4.941955     -3.807448      0.683490
   2460      0.755516      1.133275     -4.940741     -3.807466      0.690546
   2461      0.754184      1.131276     -4.938755     -3.807479      0.698712
   2462      0.752215      1.128322     -4.935801     -3.807479      0.710696
   2463      0.749603      1.124404     -4.931872     -3.807468      0.725501
   2464      0.746463      1.119695     -4.927144     -3.807449      0.742178
   2465      0.743015      1.114523     -4.921946     -3.807423      0.759910
   2466      0.739558      1.109337     -4.916729     -3.807392      0.778028
   2467      0.736425      1.104637     -4.912000     -3.807362      0.793502
   2468      0.733951      1.100927     -4.908262     -3.807335      0.805203
   2469      0.732437      1.098656     -4.905971     -3.807315      0.811803
   2470      0.732105      1.098158     -4.905464     -3.807306      0.811581
   2471      0.733065      1.099597     -4.906907     -3.807310      0.804265
   2472      0.735279      1.102918     -4.910247     -3.807329      0.789977
   2473      0.738573      1.107860     -4.915216     -3.807356      0.769742
   2474      0.742681      1.114022     -4.921408     -3.807386      0.744178
   2475      0.747294      1.120941     -4.928356     -3.807415      0.716233
   2476      0.752096      1.128145     -4.935589     -3.807445      0.687406
   2477      0.756756      1.135134     -4.942615     -3.807482      0.659701
   2478      0.760877      1.141315     -4.948840     -3.807525      0.634924
   2479      0.763999      1.145999     -4.953560     -3.807561      0.615511
   2480      0.765712      1.148569     -4.956147     -3.807578      0.602926
   2481      0.765817      1.148726     -4.956294     -3.807568      0.599097
   2482      0.764407      1.146611     -4.954139     -3.807528      0.602760
   2483      0.761833      1.142749     -4.950225     -3.807476      0.612087
   2484      0.758595      1.137892     -4.945315     -3.807423      0.625076
   2485      0.755237      1.132855     -4.940231     -3.807376      0.637922
   2486      0.752250      1.128375     -4.935716     -3.807341      0.650325
   2487      0.750018      1.125026     -4.932347     -3.807321      0.658535
   2488      0.748783      1.123174     -4.930487     -3.807314      0.661932
   2489      0.748653      1.122980     -4.930296     -3.807316      0.659489
   2490      0.749623      1.124435     -4.931763     -3.807328      0.652024
   2491      0.751596      1.127394     -4.934737     -3.807344      0.639256
   2492      0.754422      1.131633     -4.938996     -3.807362      0.622482
   2493      0.757913      1.136870     -4.944252     -3.807382      0.601897
   2494      0.761841      1.142761     -4.950169     -3.807408      0.579906
   2495      0.765932      1.148897     -4.956336     -3.807438      0.557464
   2496      0.769852      1.154778     -4.962251     -3.807474      0.535830
   2497      0.773204      1.159806     -4.967320     -3.807514      0.517271
   2498      0.775566      1.163350     -4.970897     -3.807548      0.504042
   2499      0.776591      1.164887     -4.972450     -3.807563      0.497988
   2500      0.776098      1.164147     -4.971705     -3.807558      0.499871
   2501      0.774129      1.161194     -4.968727     -3.807533      0.509097
   2502      0.770938      1.156407     -4.963903     -3.807495      0.524550
   2503      0.766917      1.150375     -4.957828     -3.807453      0.544359
   2504      0.762514      1.143771     -4.951185     -3.807414      0.566880
   2505      0.758178      1.137267     -4.944645     -3.807378      0.588594
   2506      0.754313      1.131470     -4.938819     -3.807349      0.607914
   2507      0.751256      1.126885     -4.934214     -3.807329      0.623592
   2508      0.749232      1.123847     -4.931168     -3.807321      0.633286
   2509      0.748334      1.122501     -4.929825     -3.807324      0.637294
   2510      0.748528      1.122792     -4.930131     -3.807339      0.635519
   2511      0.749668      1.124502     -4.931861     -3.807359      0.628986
   2512      0.751540      1.127311     -4.934689     -3.807379      0.618480
   2513      0.753919      1.130878     -4.938274     -3.807395      0.605682
   2514      0.756617      1.134925     -4.942330     -3.807405      0.590540
   2515      0.759500      1.139250     -4.946661     -3.807411      0.574736
   2516      0.762471      1.143706     -4.951122     -3.807416      0.558175
   2517      0.765444      1.148166     -4.955586     -3.807420      0.541561
   2518      0.768329      1.152494     -4.959922     -3.807428      0.525564
   2519      0.771021      1.156532     -4.963969     -3.807437      0.510419
   2520      0.773396      1.160094     -4.967543     -3.807449      0.497599
   2521      0.775295      1.162943     -4.970413     -3.807470      0.487148
   2522      0.776507      1.164761     -4.972258     -3.807496      0.480568
   2523      0.776774      1.165161     -4.972686     -3.807525      0.479498
   2524      0.775833      1.163749     -4.971301     -3.807552      0.484872
   2525      0.773482      1.160223     -4.967786     -3.807563      0.497250
   2526      0.769656      1.154484     -4.962043     -3.807559      0.517780
   2527      0.764484      1.146725     -4.954261     -3.807535      0.545761
   2528      0.758288      1.137432     -4.944928     -3.807496      0.578475
   2529      0.751553      1.127330     -4.934778     -3.807448      0.614561
   2530      0.744845      1.117267     -4.924669     -3.807402      0.650767
   2531      0.738708      1.108062     -4.915424     -3.807362      0.684900
   2532      0.733597      1.100395     -4.907729     -3.807334      0.714094
   2533      0.729837      1.094756     -4.902071     -3.807316      0.735968
   2534      0.727624      1.091436     -4.898746     -3.807310      0.750303
   2535      0.727021      1.090531     -4.897850     -3.807319      0.756817
   2536      0.727931      1.091897     -4.899242     -3.807345      0.755013
   2537      0.730072      1.095108     -4.902497     -3.807389      0.747272
   2538      0.732977      1.099465     -4.906910     -3.807445      0.736169
   2539      0.736061      1.104092     -4.911592     -3.807501      0.724385
   2540      0.738735      1.108103     -4.915647     -3.807545      0.714583
   2541      0.740550      1.110826     -4.918388     -3.807562      0.708374
   2542      0.741324      1.111986     -4.919534     -3.807548      0.707641
   2543      0.741167      1.111751     -4.919261     -3.807510      0.711221
   2544      0.740409      1.110614     -4.918080     -3.807466      0.717812
   2545      0.739473      1.109209     -4.916636     -3.807427      0.725791
   2546      0.738741      1.108112     -4.915512     -3.807401      0.732747
   2547      0.738465      1.107697     -4.915088     -3.807391      0.736930
   2548      0.738727      1.108090     -4.915491     -3.807401      0.738516
   2549      0.739456      1.109184     -4.916603     -3.807419      0.737360
   2550      0.740480      1.110720     -4.918157     -3.807438      0.733951
   2551      0.741605      1.112407     -4.919858     -3.807451      0.729700
   2552      0.742695      1.114043     -4.921496     -3.807453      0.724331
   2553      0.743726      1.115589     -4.923034     -3.807444      0.718386
   2554      0.744793      1.117190     -4.924615     -3.807425      0.712250
   2555      0.746078      1.119117     -4.926518     -3.807402      0.703727
   2556      0.747788      1.121682     -4.929064     -3.807382      0.693232
   2557      0.750105      1.125158     -4.932527     -3.807369      0.679037
   2558      0.753138      1.129706     -4.937073     -3.807366      0.661495
   2559      0.756866      1.135299     -4.942678     -3.807379      0.639873
   2560      0.761113      1.141669     -4.949073     -3.807404      0.616164
   2561      0.765566      1.148349     -4.955788     -3.807438      0.591148
   2562      0.769841      1.154762     -4.962235     -3.807473      0.567124
   2563      0.773550      1.160325     -4.967826     -3.807502      0.546455
   2564      0.776362      1.164543     -4.972066     -3.807523      0.530729
   2565      0.778042      1.167062     -4.974594     -3.807532      0.521494
   2566      0.778475      1.167713     -4.975244     -3.807531      0.518319
   2567      0.777695      1.166543     -4.974058     -3.807515      0.521649
   2568      0.775865      1.163798     -4.971289     -3.807491      0.530304
   2569      0.773254      1.159881     -4.967341     -3.807460      0.542371
   2570      0.770196      1.155295     -4.962727     -3.807432      0.556686
   2571      0.767046      1.150569     -4.957974     -3.807404      0.572132
   2572      0.764135      1.146202     -4.953584     -3.807382      0.586238
   2573      0.761741      1.142611     -4.949978     -3.807367      0.597939
   2574      0.760055      1.140082     -4.947446     -3.807364      0.605701
   2575      0.759149      1.138723     -4.946095     -3.807372      0.609680
   2576      0.758972      1.138458     -4.945844     -3.807386      0.609762
   2577      0.759376      1.139064     -4.946468     -3.807404      0.606538
   2578      0.760182      1.140273     -4.947692     -3.807419      0.600957
   2579      0.761221      1.141831     -4.949266     -3.807435      0.595117
   2580      0.762298      1.143447     -4.950904     -3.807457      0.588243
   2581      0.763158      1.144736     -4.952220     -3.807483      0.583225
   2582      0.763510      1.145264     -4.952769     -3.807505      0.580295
   2583      0.763101      1.144652     -4.952168     -3.807516      0.581587
   2584      0.761806      1.142708     -4.950219     -3.807510      0.587949
   2585      0.759661      1.139492     -4.946981     -3.807489      0.598955
   2586      0.756862      1.135293     -4.942753     -3.807460      0.614092
   2587      0.753706      1.130559     -4.937984     -3.807425      0.631402
   2588      0.750531      1.125797     -4.933192     -3.807395      0.648554
   2589      0.747650      1.121475     -4.928849     -3.807374      0.665548
   2590      0.745273      1.117910     -4.925277     -3.807367      0.679887
   2591      0.743467      1.115201     -4.922580     -3.807379      0.691739
   2592      0.742146      1.113219     -4.920615     -3.807397      0.700974
   2593      0.741133      1.111700     -4.919116     -3.807416      0.708101
   2594      0.740256      1.110384     -4.917810     -3.807426      0.714081
   2595      0.739423      1.109135     -4.916558     -3.807423      0.720083
   2596      0.738656      1.107985     -4.915395     -3.807410      0.724796
   2597      0.738066      1.107098     -4.914495     -3.807397      0.727750
   2598      0.737790      1.106686     -4.914072     -3.807387      0.729369
   2599      0.737935      1.106902     -4.914287     -3.807385      0.728800
   2600      0.738532      1.107798     -4.915186     -3.807388      0.725030
   2601      0.739559      1.109338     -4.916733     -3.807395      0.718476
   2602      0.740977      1.111465     -4.918863     -3.807397      0.709910
   2603      0.742788      1.114181     -4.921572     -3.807391      0.699158
   2604      0.745064      1.117595     -4.924974     -3.807378      0.685372
   2605      0.747908      1.121862     -4.929235     -3.807373      0.668849
   2606      0.751369      1.127054     -4.934434     -3.807380      0.648966
   2607      0.755352      1.133028     -4.940430     -3.807402      0.626740
   2608      0.759584      1.139376     -4.946812     -3.807437      0.603636
   2609      0.763677      1.145515     -4.952987     -3.807472      0.580807
   2610      0.767229      1.150844     -4.958344     -3.807501      0.561674
   2611      0.769913      1.154869     -4.962388     -3.807519      0.548082
   2612      0.771514      1.157271     -4.964798     -3.807527      0.539752
   2613      0.771942      1.157913     -4.965435     -3.807521      0.537883
   2614      0.771222      1.156833     -4.964339     -3.807506      0.541810
   2615      0.769489      1.154233     -4.961718     -3.807485      0.551859
   2616      0.766977      1.150465     -4.957921     -3.807456      0.565814
   2617      0.763992      1.145988     -4.953412     -3.807425      0.581994
   2618      0.760868      1.141302     -4.948699     -3.807397      0.599290
   2619      0.757922      1.136883     -4.944258     -3.807375      0.615807
   2620      0.755410      1.133114     -4.940477     -3.807362      0.629945
   2621      0.753491      1.130237     -4.937597     -3.807361      0.640634
   2622      0.752225      1.128338     -4.935702     -3.807365      0.647509
   2623      0.751592      1.127388     -4.934763     -3.807375      0.650302
   2624      0.751536      1.127304     -4.934686     -3.807382      0.650280
   2625      0.751996      1.127994     -4.935385     -3.807390      0.646914
   2626      0.752902      1.129353     -4.936752     -3.807399      0.640589
   2627      0.754165      1.131248     -4.938656     -3.807408      0.631348
   2628      0.755701      1.133551     -4.940965     -3.807413      0.620006
   2629      0.757447      1.136171     -4.943585     -3.807414      0.606709
   2630      0.759369      1.139054     -4.946468     -3.807414      0.591971
   2631      0.761441      1.142161     -4.949578     -3.807417      0.576627
   2632      0.763610      1.145415     -4.952839     -3.807424      0.559032
   2633      0.765784      1.148676     -4.956110     -3.807434      0.541826
   2634      0.767850      1.151775     -4.959219     -3.807443      0.525016
   2635      0.769706      1.154559     -4.962008     -3.807449      0.509293
   2636      0.771277      1.156915     -4.964368     -3.807453      0.495052
   2637      0.772520      1.158779     -4.966233     -3.807454      0.482257
   2638      0.773428      1.160142     -4.967597     -3.807455      0.472484
   2639      0.774029      1.161043     -4.968496     -3.807454      0.463822
   2640      0.774369      1.161554     -4.969003     -3.807449      0.457243
   2641      0.774511      1.161766     -4.969209     -3.807443      0.452328
   2642      0.774510      1.161764     -4.969203     -3.807438      0.448593
   2643      0.774406      1.161609     -4.969047     -3.807438      0.446620
   2644      0.774197      1.161296     -4.968742     -3.807446      0.446076
   2645      0.773816      1.160724     -4.968184     -3.807460      0.446705
   2646      0.773142      1.159713     -4.967186     -3.807472      0.450044
   2647      0.772050      1.158074     -4.965554     -3.807480      0.456149
   2648      0.770480      1.155720     -4.963194     -3.807475      0.464751
   2649      0.768493      1.152739     -4.960199     -3.807459      0.476159
   2650      0.766260      1.149389     -4.956829     -3.807440      0.489436
   2651      0.763987      1.145981     -4.953405     -3.807425      0.503910
   2652      0.761837      1.142755     -4.950175     -3.807420      0.518351
   2653      0.759898      1.139846     -4.947265     -3.807418      0.532921
   2654      0.758203      1.137304     -4.944723     -3.807419      0.545488
   2655      0.756765      1.135147     -4.942567     -3.807420      0.557535
   2656      0.755598      1.133397     -4.940818     -3.807421      0.569174
   2657      0.754711      1.132066     -4.939489     -3.807423      0.579639
   2658      0.754084      1.131127     -4.938556     -3.807429      0.589627
   2659      0.753664      1.130496     -4.937936     -3.807441      0.598687
   2660      0.753357      1.130036     -4.937487     -3.807452      0.607088
   2661      0.753054      1.129581     -4.937043     -3.807462      0.615144
   2662      0.752655      1.128982     -4.936450     -3.807468      0.623603
   2663      0.752096      1.128145     -4.935613     -3.807469      0.632610
   2664      0.751361      1.127041     -4.934508     -3.807467      0.642912
   2665      0.750463      1.125694     -4.933157     -3.807463      0.653157
   2666      0.749433      1.124150     -4.931610     -3.807460      0.663763
   2667      0.748317      1.122476     -4.929929     -3.807453      0.675223
   2668      0.747172      1.120759     -4.928206     -3.807447      0.686199
   2669      0.746059      1.119088     -4.926527     -3.807439      0.696403
   2670      0.745034      1.117550     -4.924984     -3.807434      0.706083
   2671      0.744136      1.116205     -4.923634     -3.807429      0.714449
   2672      0.743386      1.115078     -4.922507     -3.807429      0.721682
   2673      0.742776      1.114164     -4.921597     -3.807433      0.727710
   2674      0.742279      1.113418     -4.920856     -3.807438      0.731954
   2675      0.741866      1.112800     -4.920236     -3.807436      0.734964
   2676      0.741559      1.112338     -4.919764     -3.807426      0.736434
   2677      0.741466      1.112199     -4.919604     -3.807405      0.736146
   2678      0.741783      1.112674     -4.920054     -3.807379      0.733119
   2679      0.742739      1.114108     -4.921466     -3.807358      0.726504
   2680      0.744519      1.116779     -4.924130     -3.807351      0.714645
   2681      0.747178      1.120767     -4.928128     -3.807361      0.698912
   2682      0.750601      1.125901     -4.933282     -3.807381      0.678995
   2683      0.754528      1.131792     -4.939203     -3.807411      0.655682
   2684      0.758619      1.137929     -4.945367     -3.807438      0.631948
   2685      0.762535      1.143802     -4.951262     -3.807459      0.609434
   2686      0.766007      1.149011     -4.956478     -3.807468      0.589040
   2687      0.768886      1.153329     -4.960795     -3.807466      0.572065
   2688      0.771131      1.156696     -4.964153     -3.807457      0.557783
   2689      0.772771      1.159157     -4.966605     -3.807448      0.546924
   2690      0.773862      1.160793     -4.968234     -3.807441      0.539959
   2691      0.774452      1.161678     -4.969117     -3.807439      0.536608
   2692      0.774578      1.161867     -4.969304     -3.807437      0.535841
   2693      0.774263      1.161394     -4.968833     -3.807439      0.538151
   2694      0.773526      1.160289     -4.967731     -3.807442      0.542549
   2695      0.772391      1.158586     -4.966031     -3.807444      0.550455
   2696      0.770890      1.156336     -4.963780     -3.807444      0.559859
   2697      0.769092      1.153637     -4.961078     -3.807440      0.570508
   2698      0.767109      1.150664     -4.958092     -3.807428      0.582945
   2699      0.765107      1.147660     -4.955074     -3.807413      0.594994
   2700      0.763280      1.144919     -4.952318     -3.807399      0.606227
   2701      0.761821      1.142731     -4.950120     -3.807389      0.615946
   2702      0.760898      1.141348     -4.948727     -3.807379      0.621812
   2703      0.760644      1.140966     -4.948339     -3.807373      0.623883
   2704      0.761155      1.141732     -4.949101     -3.807369      0.621737
   2705      0.762487      1.143731     -4.951100     -3.807369      0.615289
   2706      0.764632      1.146948     -4.954325     -3.807377      0.603880
   2707      0.767478      1.151218     -4.958614     -3.807396      0.588727
   2708      0.770800      1.156200     -4.963625     -3.807425      0.570996
   2709      0.774267      1.161401     -4.968860     -3.807459      0.552000
   2710      0.777498      1.166247     -4.973739     -3.807493      0.533616
   2711      0.780135      1.170203     -4.977719     -3.807516      0.518130
   2712      0.781922      1.172883     -4.980407     -3.807525      0.506137
   2713      0.782733      1.174100     -4.981622     -3.807522      0.499153
   2714      0.782573      1.173859     -4.981372     -3.807513      0.497323
   2715      0.781511      1.172267     -4.979771     -3.807504      0.499245
   2716      0.779640      1.169461     -4.976957     -3.807496      0.505820
   2717      0.777070      1.165605     -4.973087     -3.807482      0.515723
   2718      0.773955      1.160932     -4.968390     -3.807459      0.528342
   2719      0.770532      1.155797     -4.963226     -3.807429      0.542520
   2720      0.767109      1.150663     -4.958063     -3.807400      0.557100
   2721      0.763995      1.145992     -4.953367     -3.807375      0.570581
   2722      0.761435      1.142152     -4.949511     -3.807359      0.580260
   2723      0.759582      1.139373     -4.946726     -3.807352      0.586419
   2724      0.758494      1.137741     -4.945096     -3.807355      0.588924
   2725      0.758141      1.137211     -4.944576     -3.807365      0.588129
   2726      0.758416      1.137624     -4.945003     -3.807379      0.584565
   2727      0.759138      1.138707     -4.946110     -3.807403      0.578452
   2728      0.760081      1.140121     -4.947544     -3.807423      0.571381
   2729      0.761020      1.141529     -4.948970     -3.807440      0.563975
   2730      0.761796      1.142694     -4.950137     -3.807443      0.557763
   2731      0.762360      1.143541     -4.950974     -3.807433      0.551849
   2732      0.762793      1.144190     -4.951605     -3.807416      0.547041
   2733      0.763255      1.144882     -4.952279     -3.807397      0.541427
   2734      0.763898      1.145846     -4.953236     -3.807389      0.534615
   2735      0.764792      1.147188     -4.954579     -3.807391      0.527309
   2736      0.765920      1.148880     -4.956276     -3.807396      0.518906
   2737      0.767207      1.150810     -4.958214     -3.807404      0.509711
   2738      0.768531      1.152797     -4.960217     -3.807420      0.500168
   2739      0.769720      1.154580     -4.962025     -3.807445      0.492168
   2740      0.770549      1.155823     -4.963293     -3.807470      0.486375
   2741      0.770790      1.156185     -4.963672     -3.807487      0.483051
   2742      0.770305      1.155457     -4.962946     -3.807489      0.483623
   2743      0.769127      1.153691     -4.961160     -3.807469      0.487217
   2744      0.767506      1.151259     -4.958689     -3.807431      0.493416
   2745      0.765858      1.148788     -4.956178     -3.807390      0.499896
   2746      0.764634      1.146951     -4.954313     -3.807362      0.504161
   2747      0.764141      1.146211     -4.953573     -3.807362      0.504076
   2748      0.764410      1.146614     -4.954009     -3.807394      0.500322
   2749      0.765179      1.147769     -4.955209     -3.807440      0.494974
   2750      0.766041      1.149061     -4.956543     -3.807481      0.488794
   2751      0.766646      1.149970     -4.957467     -3.807497      0.483634
   2752      0.766852      1.150278     -4.957768     -3.807490      0.480233
   2753      0.766738      1.150107     -4.957577     -3.807470      0.478192
   2754      0.766513      1.149770     -4.957219     -3.807449      0.475796
   2755      0.766391      1.149587     -4.957023     -3.807436      0.473763
   2756      0.766531      1.149797     -4.957223     -3.807427      0.470287
   2757      0.767040      1.150560     -4.957980     -3.807420      0.464531
   2758      0.767985      1.151977     -4.959391     -3.807414      0.456713
   2759      0.769385      1.154078     -4.961492     -3.807415      0.447393
   2760      0.771198      1.156797     -4.964221     -3.807423      0.435828
   2761      0.773301      1.159952     -4.967390     -3.807438      0.423379
   2762      0.775503      1.163255     -4.970712     -3.807457      0.410274
   2763      0.777592      1.166388     -4.973861     -3.807474      0.398649
   2764      0.779380      1.169070     -4.976553     -3.807483      0.388622
   2765      0.780746      1.171119     -4.978605     -3.807486      0.381439
   2766      0.781650      1.172474     -4.979957     -3.807482      0.377605
   2767      0.782114      1.173171     -4.980651     -3.807480      0.376473
   2768      0.782179      1.173268     -4.980750     -3.807482      0.377760
   2769      0.781850      1.172775     -4.980262     -3.807487      0.381883
   2770      0.781087      1.171630     -4.979126     -3.807496      0.387865
   2771      0.779848      1.169772     -4.977268     -3.807497      0.396783
   2772      0.778139      1.167209     -4.974700     -3.807492      0.408506
   2773      0.776030      1.164045     -4.971527     -3.807482      0.422302
   2774      0.773639      1.160458     -4.967926     -3.807468      0.437062
   2775      0.771123      1.156684     -4.964135     -3.807451      0.452001
   2776      0.768682      1.153022     -4.960450     -3.807428      0.465611
   2777      0.766560      1.149840     -4.957243     -3.807403      0.477160
   2778      0.765023      1.147534     -4.954914     -3.807380      0.485207
   2779      0.764286      1.146429     -4.953795     -3.807367      0.489309
   2780      0.764442      1.146662     -4.954033     -3.807371      0.488500
   2781      0.765426      1.148139     -4.955527     -3.807388      0.482758
   2782      0.767045      1.150567     -4.957977     -3.807410      0.473363
   2783      0.769037      1.153556     -4.960986     -3.807431      0.462373
   2784      0.771136      1.156704     -4.964153     -3.807449      0.450449
   2785      0.773099      1.159649     -4.967114     -3.807465      0.439350
   2786      0.774720      1.162080     -4.969559     -3.807479      0.429660
   2787      0.775825      1.163738     -4.971230     -3.807493      0.423445
   2788      0.776254      1.164381     -4.971886     -3.807505      0.420409
   2789      0.775872      1.163808     -4.971321     -3.807513      0.422204
   2790      0.774608      1.161912     -4.969425     -3.807513      0.429116
   2791      0.772483      1.158724     -4.966224     -3.807500      0.440369
   2792      0.769648      1.154471     -4.961946     -3.807475      0.454976
   2793      0.766383      1.149574     -4.957018     -3.807444      0.472127
   2794      0.763047      1.144571     -4.951981     -3.807410      0.490008
   2795      0.760015      1.140022     -4.947402     -3.807379      0.506847
