 2.57878573793676e-05  .00002925260203336000
 2.53021440110549e-05  .00002399611207752000
 2.5405868563402e-05  .00002508015611768000
 3.08350194461401e-05  .00002300837994616000
 2.25732412249669e-05  .00001883486389816000
 2.49652758797532e-05  .00002606574798440000
 2.37930443818231e-05  .00002564679118112000
 2.37646955597966e-05  .00002085259838752000
 2.83800632706436e-05  .00002788176253144000
 2.40117298759027e-05  .00002630278229328000
 2.6627841038258e-05  .00002971864465872000
 2.79222709942355e-05  .00002872502679960000
 2.33607754875786e-05  .00002562271320392000
 2.35236179907954e-05  .00002327591302616000
 2.51768634750722e-05  .00002279007295288000
 2.68759947159989e-05  .00002459538617672000
 2.24181164256553e-05  .00003041744106368000
 2.40793620771144e-05  .00002743872775096000
